date,forecast_best,product_name
2024-12-25,1267.1554738560208,Revlon Compact Powder
2024-12-26,1094.5465699312426,Revlon Compact Powder
2024-12-27,3157.0920486133177,Revlon Compact Powder
2024-12-28,3513.3625711865498,Revlon Compact Powder
2024-12-29,7739.29849440989,Revlon Compact Powder
2024-12-30,-498.14656051816564,Revlon Compact Powder
2024-12-31,1266.4370782230258,Revlon Compact Powder
2025-01-01,595.5872344584618,Revlon Compact Powder
2025-01-02,327.64306456899294,Revlon Compact Powder
2025-01-03,2325.2371596483463,Revlon Compact Powder
2025-01-04,2651.3695196286485,Revlon Compact Powder
2025-01-05,6885.26759785459,Revlon Compact Powder
2025-01-06,-1304.1443355645342,Revlon Compact Powder
2025-01-07,549.0657264336592,Revlon Compact Powder
2025-01-08,6.425944846569564,Revlon Compact Powder
2025-01-09,-96.29737465511789,Revlon Compact Powder
2025-01-10,2099.4162395969006,Revlon Compact Powder
2025-01-11,2650.995222783247,Revlon Compact Powder
2025-01-12,7130.77066399218,Revlon Compact Powder
2025-01-13,-800.3678219889957,Revlon Compact Powder
2025-01-14,1314.5724195231592,Revlon Compact Powder
2025-01-15,1027.549707813468,Revlon Compact Powder
2025-01-16,1164.4368495857907,Revlon Compact Powder
2025-01-17,3573.867339095017,Revlon Compact Powder
2025-01-18,4303.7323923227805,Revlon Compact Powder
2025-01-19,8917.52094235433,Revlon Compact Powder
2025-01-20,1068.31153482862,Revlon Compact Powder
2025-01-21,3206.6322337439874,Revlon Compact Powder
2025-01-22,2879.6070153943137,Revlon Compact Powder
2025-01-23,2910.146468996173,Revlon Compact Powder
2024-12-23,14516.49908326759,Rubik’s Cube
2024-12-24,20887.651545871548,Rubik’s Cube
2024-12-25,14667.331322963411,Rubik’s Cube
2024-12-26,11505.156191174534,Rubik’s Cube
2024-12-27,11845.464690808318,Rubik’s Cube
2024-12-28,10118.73429623263,Rubik’s Cube
2024-12-29,18877.020094903608,Rubik’s Cube
2024-12-30,7972.974745353473,Rubik’s Cube
2024-12-31,14189.64874306645,Rubik’s Cube
2025-01-01,7973.775900366736,Rubik’s Cube
2025-01-02,4969.181056612609,Rubik’s Cube
2025-01-03,5610.532832853581,Rubik’s Cube
2025-01-04,4315.094677051639,Rubik’s Cube
2025-01-05,13618.589904067156,Rubik’s Cube
2025-01-06,3354.7284920933917,Rubik’s Cube
2025-01-07,10285.579513346342,Rubik’s Cube
2025-01-08,4835.477263243099,Rubik’s Cube
2025-01-09,2625.0800633241115,Rubik’s Cube
2025-01-10,4065.785838826532,Rubik’s Cube
2025-01-11,3552.1388656414965,Rubik’s Cube
2025-01-12,13598.324943303322,Rubik’s Cube
2025-01-13,4018.2852323987217,Rubik’s Cube
2025-01-14,11556.616523811022,Rubik’s Cube
2025-01-15,6622.9317561559465,Rubik’s Cube
2025-01-16,4826.287757403921,Rubik’s Cube
2025-01-17,6569.874881549922,Rubik’s Cube
2025-01-18,6243.596320477118,Rubik’s Cube
2025-01-19,16360.630707508022,Rubik’s Cube
2025-01-20,6737.50765888256,Rubik’s Cube
2025-01-21,14124.866466819361,Rubik’s Cube
2024-12-30,17670.613631574543,Samsung Galaxy S23
2024-12-31,15725.96600904962,Samsung Galaxy S23
2025-01-01,23727.13320973862,Samsung Galaxy S23
2025-01-02,26507.477079450815,Samsung Galaxy S23
2025-01-03,18916.63394498208,Samsung Galaxy S23
2025-01-04,30121.839427489984,Samsung Galaxy S23
2025-01-05,27571.870208347984,Samsung Galaxy S23
2025-01-06,29232.47328584282,Samsung Galaxy S23
2025-01-07,27450.92739298898,Samsung Galaxy S23
2025-01-08,35332.744955132126,Samsung Galaxy S23
2025-01-09,37715.90836272652,Samsung Galaxy S23
2025-01-10,29461.93514219666,Samsung Galaxy S23
2025-01-11,39756.89104192822,Samsung Galaxy S23
2025-01-12,36074.83652420898,Samsung Galaxy S23
2025-01-13,36412.590305800106,Samsung Galaxy S23
2025-01-14,33153.472312425125,Samsung Galaxy S23
2025-01-15,39443.05623339054,Samsung Galaxy S23
2025-01-16,40162.35077609265,Samsung Galaxy S23
2025-01-17,30217.732356493383,Samsung Galaxy S23
2025-01-18,38840.77845356974,Samsung Galaxy S23
2025-01-19,33550.51856687727,Samsung Galaxy S23
2025-01-20,32387.018246793567,Samsung Galaxy S23
2025-01-21,27773.989902191286,Samsung Galaxy S23
2025-01-22,32893.49057460403,Samsung Galaxy S23
2025-01-23,32658.153628784992,Samsung Galaxy S23
2025-01-24,22000.30204592378,Samsung Galaxy S23
2025-01-25,30171.113921916287,Samsung Galaxy S23
2025-01-26,24702.374344338194,Samsung Galaxy S23
2025-01-27,23639.74175221431,Samsung Galaxy S23
2025-01-28,19405.230196067383,Samsung Galaxy S23
2025-01-01,5615.658203125,Sauder Computer Desk
2025-01-02,5938.82666015625,Sauder Computer Desk
2025-01-03,6504.75,Sauder Computer Desk
2025-01-04,6929.80078125,Sauder Computer Desk
2025-01-05,7496.4697265625,Sauder Computer Desk
2025-01-06,7926.6474609375,Sauder Computer Desk
2025-01-07,8242.279296875,Sauder Computer Desk
2025-01-08,10129.5576171875,Sauder Computer Desk
2025-01-09,9959.3681640625,Sauder Computer Desk
2025-01-10,9833.87109375,Sauder Computer Desk
2025-01-11,9745.7216796875,Sauder Computer Desk
2025-01-12,9686.1279296875,Sauder Computer Desk
2025-01-13,9646.7919921875,Sauder Computer Desk
2025-01-14,9620.62890625,Sauder Computer Desk
2025-01-15,9603.8271484375,Sauder Computer Desk
2025-01-16,9617.1865234375,Sauder Computer Desk
2025-01-17,9625.0498046875,Sauder Computer Desk
2025-01-18,9629.3193359375,Sauder Computer Desk
2025-01-19,9631.353515625,Sauder Computer Desk
2025-01-20,9632.1142578125,Sauder Computer Desk
2025-01-21,9632.0966796875,Sauder Computer Desk
2025-01-22,9631.6875,Sauder Computer Desk
2025-01-23,9631.0986328125,Sauder Computer Desk
2025-01-24,9630.83984375,Sauder Computer Desk
2025-01-25,9630.7529296875,Sauder Computer Desk
2025-01-26,9630.7490234375,Sauder Computer Desk
2025-01-27,9630.775390625,Sauder Computer Desk
2025-01-28,9630.8076171875,Sauder Computer Desk
2025-01-29,9630.8349609375,Sauder Computer Desk
2025-01-30,9630.849609375,Sauder Computer Desk
2024-12-29,4548.610757581381,Skechers Go Walk 6
2024-12-30,905.200088333524,Skechers Go Walk 6
2024-12-31,262.818571271715,Skechers Go Walk 6
2025-01-01,1822.4314835409682,Skechers Go Walk 6
2025-01-02,388.36202253281317,Skechers Go Walk 6
2025-01-03,922.5154821371852,Skechers Go Walk 6
2025-01-04,14028.99381165809,Skechers Go Walk 6
2025-01-05,7542.763877946568,Skechers Go Walk 6
2025-01-06,4187.882569429502,Skechers Go Walk 6
2025-01-07,3765.605075713061,Skechers Go Walk 6
2025-01-08,5478.412081782329,Skechers Go Walk 6
2025-01-09,4133.650585649884,Skechers Go Walk 6
2025-01-10,4697.53908116641,Skechers Go Walk 6
2025-01-11,17779.53294868098,Skechers Go Walk 6
2025-01-12,11220.722863734676,Skechers Go Walk 6
2025-01-13,7751.779314991842,Skechers Go Walk 6
2025-01-14,7180.779647174071,Skechers Go Walk 6
2025-01-15,8716.96324716937,Skechers Go Walk 6
2025-01-16,7174.118933774708,Skechers Go Walk 6
2025-01-17,7524.363815759464,Skechers Go Walk 6
2025-01-18,20382.31687916797,Skechers Go Walk 6
2025-01-19,13593.34619411462,Skechers Go Walk 6
2025-01-20,9891.40738273377,Skechers Go Walk 6
2025-01-21,9086.812646695262,Skechers Go Walk 6
2025-01-22,10389.977104903126,Skechers Go Walk 6
2025-01-23,8614.845857025202,Skechers Go Walk 6
2025-01-24,8732.758652330649,Skechers Go Walk 6
2025-01-25,21356.751386365395,Skechers Go Walk 6
2025-01-26,14329.967773716566,Skechers Go Walk 6
2025-01-27,10383.691984170327,Skechers Go Walk 6
2024-12-31,16689.203125,Sony WH-1000XM5 Headphones
2025-01-01,16712.357421875,Sony WH-1000XM5 Headphones
2025-01-02,16804.021484375,Sony WH-1000XM5 Headphones
2025-01-03,16840.6953125,Sony WH-1000XM5 Headphones
2025-01-04,16740.341796875,Sony WH-1000XM5 Headphones
2025-01-05,16517.98046875,Sony WH-1000XM5 Headphones
2025-01-06,16598.8046875,Sony WH-1000XM5 Headphones
2025-01-07,16537.21875,Sony WH-1000XM5 Headphones
2025-01-08,16536.685546875,Sony WH-1000XM5 Headphones
2025-01-09,16535.40625,Sony WH-1000XM5 Headphones
2025-01-10,16533.6875,Sony WH-1000XM5 Headphones
2025-01-11,16531.748046875,Sony WH-1000XM5 Headphones
2025-01-12,16530.408203125,Sony WH-1000XM5 Headphones
2025-01-13,16530.490234375,Sony WH-1000XM5 Headphones
2025-01-14,16530.0546875,Sony WH-1000XM5 Headphones
2025-01-15,16530.009765625,Sony WH-1000XM5 Headphones
2025-01-16,16529.966796875,Sony WH-1000XM5 Headphones
2025-01-17,16529.931640625,Sony WH-1000XM5 Headphones
2025-01-18,16529.908203125,Sony WH-1000XM5 Headphones
2025-01-19,16529.896484375,Sony WH-1000XM5 Headphones
2025-01-20,16529.892578125,Sony WH-1000XM5 Headphones
2025-01-21,16529.888671875,Sony WH-1000XM5 Headphones
2025-01-22,16529.888671875,Sony WH-1000XM5 Headphones
2025-01-23,16529.888671875,Sony WH-1000XM5 Headphones
2025-01-24,16529.888671875,Sony WH-1000XM5 Headphones
2025-01-25,16529.888671875,Sony WH-1000XM5 Headphones
2025-01-26,16529.888671875,Sony WH-1000XM5 Headphones
2025-01-27,16529.888671875,Sony WH-1000XM5 Headphones
2025-01-28,16529.888671875,Sony WH-1000XM5 Headphones
2025-01-29,16529.88671875,Sony WH-1000XM5 Headphones
2024-12-29,4047.28466796875,Sprite Lemon-Lime
2024-12-30,4273.544921875,Sprite Lemon-Lime
2024-12-31,4348.75341796875,Sprite Lemon-Lime
2025-01-01,4388.78515625,Sprite Lemon-Lime
2025-01-02,4410.58154296875,Sprite Lemon-Lime
2025-01-03,4423.24853515625,Sprite Lemon-Lime
2025-01-04,4424.40673828125,Sprite Lemon-Lime
2025-01-05,4420.08837890625,Sprite Lemon-Lime
2025-01-06,4418.69677734375,Sprite Lemon-Lime
2025-01-07,4417.9375,Sprite Lemon-Lime
2025-01-08,4417.55419921875,Sprite Lemon-Lime
2025-01-09,4417.4091796875,Sprite Lemon-Lime
2025-01-10,4417.3720703125,Sprite Lemon-Lime
2025-01-11,4417.40771484375,Sprite Lemon-Lime
2025-01-12,4417.4501953125,Sprite Lemon-Lime
2025-01-13,4417.4677734375,Sprite Lemon-Lime
2025-01-14,4417.4765625,Sprite Lemon-Lime
2025-01-15,4417.47998046875,Sprite Lemon-Lime
2025-01-16,4417.48046875,Sprite Lemon-Lime
2025-01-17,4417.4794921875,Sprite Lemon-Lime
2025-01-18,4417.47998046875,Sprite Lemon-Lime
2025-01-19,4417.47900390625,Sprite Lemon-Lime
2025-01-20,4417.478515625,Sprite Lemon-Lime
2025-01-21,4417.478515625,Sprite Lemon-Lime
2025-01-22,4417.478515625,Sprite Lemon-Lime
2025-01-23,4417.478515625,Sprite Lemon-Lime
2025-01-24,4417.478515625,Sprite Lemon-Lime
2025-01-25,4417.478515625,Sprite Lemon-Lime
2025-01-26,4417.478515625,Sprite Lemon-Lime
2025-01-27,4417.478515625,Sprite Lemon-Lime
2024-12-31,3030.079345703125,Tropicana Orange Juice
2025-01-01,3048.227783203125,Tropicana Orange Juice
2025-01-02,3061.808349609375,Tropicana Orange Juice
2025-01-03,3033.8466796875,Tropicana Orange Juice
2025-01-04,3049.50634765625,Tropicana Orange Juice
2025-01-05,3048.779541015625,Tropicana Orange Juice
2025-01-06,3049.20654296875,Tropicana Orange Juice
2025-01-07,3064.03662109375,Tropicana Orange Juice
2025-01-08,3065.08544921875,Tropicana Orange Juice
2025-01-09,3065.796875,Tropicana Orange Juice
2025-01-10,3066.27197265625,Tropicana Orange Juice
2025-01-11,3066.738037109375,Tropicana Orange Juice
2025-01-12,3067.019775390625,Tropicana Orange Juice
2025-01-13,3067.231201171875,Tropicana Orange Juice
2025-01-14,3067.38525390625,Tropicana Orange Juice
2025-01-15,3067.438720703125,Tropicana Orange Juice
2025-01-16,3067.47412109375,Tropicana Orange Juice
2025-01-17,3067.49755859375,Tropicana Orange Juice
2025-01-18,3067.51318359375,Tropicana Orange Juice
2025-01-19,3067.522705078125,Tropicana Orange Juice
2025-01-20,3067.5283203125,Tropicana Orange Juice
2025-01-21,3067.531982421875,Tropicana Orange Juice
2025-01-22,3067.5341796875,Tropicana Orange Juice
2025-01-23,3067.53515625,Tropicana Orange Juice
2025-01-24,3067.535888671875,Tropicana Orange Juice
2025-01-25,3067.536376953125,Tropicana Orange Juice
2025-01-26,3067.53662109375,Tropicana Orange Juice
2025-01-27,3067.53662109375,Tropicana Orange Juice
2025-01-28,3067.53662109375,Tropicana Orange Juice
2025-01-29,3067.537109375,Tropicana Orange Juice
2024-12-28,6772.04638671875,UNO Card Game
2024-12-29,6818.91943359375,UNO Card Game
2024-12-30,6853.669921875,UNO Card Game
2024-12-31,6871.22998046875,UNO Card Game
2025-01-01,6879.7353515625,UNO Card Game
2025-01-02,6884.0537109375,UNO Card Game
2025-01-03,6945.98828125,UNO Card Game
2025-01-04,6926.69482421875,UNO Card Game
2025-01-05,6926.0068359375,UNO Card Game
2025-01-06,6925.54736328125,UNO Card Game
2025-01-07,6925.25634765625,UNO Card Game
2025-01-08,6925.0625,UNO Card Game
2025-01-09,6924.9267578125,UNO Card Game
2025-01-10,6924.83154296875,UNO Card Game
2025-01-11,6924.89404296875,UNO Card Game
2025-01-12,6924.900390625,UNO Card Game
2025-01-13,6924.904296875,UNO Card Game
2025-01-14,6924.90576171875,UNO Card Game
2025-01-15,6924.9072265625,UNO Card Game
2025-01-16,6924.90771484375,UNO Card Game
2025-01-17,6924.90771484375,UNO Card Game
2025-01-18,6924.90771484375,UNO Card Game
2025-01-19,6924.90771484375,UNO Card Game
2025-01-20,6924.90771484375,UNO Card Game
2025-01-21,6924.90771484375,UNO Card Game
2025-01-22,6924.90771484375,UNO Card Game
2025-01-23,6924.90771484375,UNO Card Game
2025-01-24,6924.90771484375,UNO Card Game
2025-01-25,6924.90771484375,UNO Card Game
2025-01-26,6924.90771484375,UNO Card Game
2025-01-01,8023.7607421875,Under Armour T-Shirt
2025-01-02,7962.34521484375,Under Armour T-Shirt
2025-01-03,7918.8681640625,Under Armour T-Shirt
2025-01-04,7853.63720703125,Under Armour T-Shirt
2025-01-05,7797.291015625,Under Armour T-Shirt
2025-01-06,7778.44189453125,Under Armour T-Shirt
2025-01-07,7711.98486328125,Under Armour T-Shirt
2025-01-08,7663.24658203125,Under Armour T-Shirt
2025-01-09,7667.2294921875,Under Armour T-Shirt
2025-01-10,7670.5244140625,Under Armour T-Shirt
2025-01-11,7673.1611328125,Under Armour T-Shirt
2025-01-12,7675.00390625,Under Armour T-Shirt
2025-01-13,7676.158203125,Under Armour T-Shirt
2025-01-14,7677.02490234375,Under Armour T-Shirt
2025-01-15,7677.29296875,Under Armour T-Shirt
2025-01-16,7677.1484375,Under Armour T-Shirt
2025-01-17,7677.04736328125,Under Armour T-Shirt
2025-01-18,7676.98486328125,Under Armour T-Shirt
2025-01-19,7676.94970703125,Under Armour T-Shirt
2025-01-20,7676.93310546875,Under Armour T-Shirt
2025-01-21,7676.927734375,Under Armour T-Shirt
2025-01-22,7676.9287109375,Under Armour T-Shirt
2025-01-23,7676.9326171875,Under Armour T-Shirt
2025-01-24,7676.935546875,Under Armour T-Shirt
2025-01-25,7676.9365234375,Under Armour T-Shirt
2025-01-26,7676.9365234375,Under Armour T-Shirt
2025-01-27,7676.9365234375,Under Armour T-Shirt
2025-01-28,7676.9365234375,Under Armour T-Shirt
2025-01-29,7676.9365234375,Under Armour T-Shirt
2025-01-30,7676.9365234375,Under Armour T-Shirt
2024-12-31,7673.38427734375,Vans Old Skool
2025-01-01,7785.5537109375,Vans Old Skool
2025-01-02,7871.84228515625,Vans Old Skool
2025-01-03,7942.85546875,Vans Old Skool
2025-01-04,8005.025390625,Vans Old Skool
2025-01-05,8046.92236328125,Vans Old Skool
2025-01-06,8081.41455078125,Vans Old Skool
2025-01-07,8106.77685546875,Vans Old Skool
2025-01-08,8111.7734375,Vans Old Skool
2025-01-09,8115.138671875,Vans Old Skool
2025-01-10,8117.357421875,Vans Old Skool
2025-01-11,8118.75927734375,Vans Old Skool
2025-01-12,8119.63916015625,Vans Old Skool
2025-01-13,8120.197265625,Vans Old Skool
2025-01-14,8120.4892578125,Vans Old Skool
2025-01-15,8120.61328125,Vans Old Skool
2025-01-16,8120.68896484375,Vans Old Skool
2025-01-17,8120.734375,Vans Old Skool
2025-01-18,8120.7607421875,Vans Old Skool
2025-01-19,8120.77783203125,Vans Old Skool
2025-01-20,8120.78662109375,Vans Old Skool
2025-01-21,8120.7919921875,Vans Old Skool
2025-01-22,8120.79345703125,Vans Old Skool
2025-01-23,8120.7958984375,Vans Old Skool
2025-01-24,8120.79736328125,Vans Old Skool
2025-01-25,8120.79736328125,Vans Old Skool
2025-01-26,8120.79736328125,Vans Old Skool
2025-01-27,8120.79736328125,Vans Old Skool
2025-01-28,8120.79736328125,Vans Old Skool
2025-01-29,8120.79736328125,Vans Old Skool
2024-11-28,7358.81787109375,Wayfair Dining Set
2024-11-29,7509.73876953125,Wayfair Dining Set
2024-11-30,7630.34912109375,Wayfair Dining Set
2024-12-01,7704.005859375,Wayfair Dining Set
2024-12-02,7755.21240234375,Wayfair Dining Set
2024-12-03,7808.31103515625,Wayfair Dining Set
2024-12-04,7830.74072265625,Wayfair Dining Set
2024-12-05,7863.70654296875,Wayfair Dining Set
2024-12-06,7869.6513671875,Wayfair Dining Set
2024-12-07,7873.42919921875,Wayfair Dining Set
2024-12-08,7875.81884765625,Wayfair Dining Set
2024-12-09,7877.33447265625,Wayfair Dining Set
2024-12-10,7878.2900390625,Wayfair Dining Set
2024-12-11,7878.82470703125,Wayfair Dining Set
2024-12-12,7879.15185546875,Wayfair Dining Set
2024-12-13,7879.291015625,Wayfair Dining Set
2024-12-14,7879.3740234375,Wayfair Dining Set
2024-12-15,7879.4228515625,Wayfair Dining Set
2024-12-16,7879.453125,Wayfair Dining Set
2024-12-17,7879.46875,Wayfair Dining Set
2024-12-18,7879.47900390625,Wayfair Dining Set
2024-12-19,7879.48291015625,Wayfair Dining Set
2024-12-20,7879.48583984375,Wayfair Dining Set
2024-12-21,7879.4873046875,Wayfair Dining Set
2024-12-22,7879.48876953125,Wayfair Dining Set
2024-12-23,7879.48876953125,Wayfair Dining Set
2024-12-24,7879.490234375,Wayfair Dining Set
2024-12-25,7879.490234375,Wayfair Dining Set
2024-12-26,7879.490234375,Wayfair Dining Set
2024-12-27,7879.490234375,Wayfair Dining Set
2024-12-29,12126.7841796875,West Elm Coffee Table
2024-12-30,11731.8779296875,West Elm Coffee Table
2024-12-31,11442.4462890625,West Elm Coffee Table
2025-01-01,11258.044921875,West Elm Coffee Table
2025-01-02,11143.7080078125,West Elm Coffee Table
2025-01-03,11060.625,West Elm Coffee Table
2025-01-04,11002.69140625,West Elm Coffee Table
2025-01-05,10972.818359375,West Elm Coffee Table
2025-01-06,10993.5615234375,West Elm Coffee Table
2025-01-07,11004.6298828125,West Elm Coffee Table
2025-01-08,11010.1826171875,West Elm Coffee Table
2025-01-09,11012.642578125,West Elm Coffee Table
2025-01-10,11013.2900390625,West Elm Coffee Table
2025-01-11,11013.095703125,West Elm Coffee Table
2025-01-12,11012.630859375,West Elm Coffee Table
2025-01-13,11012.166015625,West Elm Coffee Table
2025-01-14,11011.994140625,West Elm Coffee Table
2025-01-15,11011.9560546875,West Elm Coffee Table
2025-01-16,11011.96875,West Elm Coffee Table
2025-01-17,11011.994140625,West Elm Coffee Table
2025-01-18,11012.0146484375,West Elm Coffee Table
2025-01-19,11012.02734375,West Elm Coffee Table
2025-01-20,11012.029296875,West Elm Coffee Table
2025-01-21,11012.029296875,West Elm Coffee Table
2025-01-22,11012.02734375,West Elm Coffee Table
2025-01-23,11012.02734375,West Elm Coffee Table
2025-01-24,11012.02734375,West Elm Coffee Table
2025-01-25,11012.0263671875,West Elm Coffee Table
2025-01-26,11012.0263671875,West Elm Coffee Table
2025-01-27,11012.02734375,West Elm Coffee Table
2024-12-06,11781.1953125,Zara Summer Dress
2024-12-07,11353.7373046875,Zara Summer Dress
2024-12-08,11151.001953125,Zara Summer Dress
2024-12-09,11107.46875,Zara Summer Dress
2024-12-10,11119.201171875,Zara Summer Dress
2024-12-11,11195.88671875,Zara Summer Dress
2024-12-12,11287.697265625,Zara Summer Dress
2024-12-13,11367.4853515625,Zara Summer Dress
2024-12-14,11354.9228515625,Zara Summer Dress
2024-12-15,11350.4794921875,Zara Summer Dress
2024-12-16,11350.27734375,Zara Summer Dress
2024-12-17,11351.7197265625,Zara Summer Dress
2024-12-18,11353.6376953125,Zara Summer Dress
2024-12-19,11354.96484375,Zara Summer Dress
2024-12-20,11355.4609375,Zara Summer Dress
2024-12-21,11355.2314453125,Zara Summer Dress
2024-12-22,11355.18359375,Zara Summer Dress
2024-12-23,11355.2041015625,Zara Summer Dress
2024-12-24,11355.2431640625,Zara Summer Dress
2024-12-25,11355.2724609375,Zara Summer Dress
2024-12-26,11355.2880859375,Zara Summer Dress
2024-12-27,11355.2880859375,Zara Summer Dress
2024-12-28,11355.28515625,Zara Summer Dress
2024-12-29,11355.28515625,Zara Summer Dress
2024-12-30,11355.2841796875,Zara Summer Dress
2024-12-31,11355.28515625,Zara Summer Dress
2025-01-01,11355.28515625,Zara Summer Dress
2025-01-02,11355.287109375,Zara Summer Dress
2025-01-03,11355.287109375,Zara Summer Dress
2025-01-04,11355.287109375,Zara Summer Dress
